,"(mm) Precipitation (gridMET),  ,2014-01-01 to 2024-11-25","(deg C) Mean Temperature (gridMET),  ,2014-01-01 to 2024-11-25"
"2018-07-18",0,17.797
"2018-07-19",0,18.9164
"2018-07-20",0,19.9826
"2018-07-21",0,20.0504
"2018-07-22",0.0364,15.8286
"2018-07-23",0,16.9231
"2018-07-24",0.0514,19.0835
"2018-07-25",0,19.0145
"2018-07-26",0,18.1319
"2018-07-27",0,18.2135
"2018-07-28",0.1661,18.7069
"2018-07-29",0,17.3075
"2018-07-30",0,16.6372
"2018-07-31",0,18.9865
"2018-08-01",0,19.7791
"2018-08-02",1.607,17.5044
"2018-08-03",0.1266,16.1223
"2018-08-04",0,14.866
"2018-08-05",0,14.7318
"2018-08-06",0,14.5711
"2018-08-07",0,15.5667
"2018-08-08",0,17.4673
"2018-08-09",0,18.9975
"2018-08-10",0,20.2663
"2018-08-11",0,20.8846
"2018-08-12",0,20.2059
"2018-08-13",0,19.1321
"2018-08-14",0,17.5493
"2018-08-15",0,16.9759
"2018-08-16",0,17.7453
"2018-08-17",0,17.2126
"2018-08-18",0,13.5516
"2018-08-19",0,14.2285
"2018-08-20",0,15.7892
"2018-08-21",0,14.3909
"2018-08-22",8.6662,11.5386
"2018-08-23",0.3122,12.208
"2018-08-24",0,14.6152
"2018-08-25",0.016,14.5675
"2018-08-26",0.0387,13.2021
"2018-08-27",0.027,7.6484
"2018-08-28",0,8.0585
"2018-08-29",0,11.5457
"2018-08-30",0,15.1803
"2018-08-31",0,13.9966
"2018-09-01",0,12.9412
"2018-09-02",0.1157,13.6443
"2018-09-03",0,14.8059
"2018-09-04",0,15.0294
"2018-09-05",0,15.9044
"2018-09-06",0.0719,15.9647
"2018-09-07",0,16.4081
"2018-09-08",0,16.0595
"2018-09-09",0,14.3505
"2018-09-10",0,15.6407
"2018-09-11",0,14.3114
"2018-09-12",0,12.7133
"2018-09-13",0,10.3944
"2018-09-14",0,12.883
"2018-09-15",0,15.4295
"2018-09-16",0,13.6948
"2018-09-17",0,13.6406
"2018-09-18",0.2944,13.9941
"2018-09-19",0,12.5474
"2018-09-20",0,7.9688
"2018-09-21",0,10.2149
"2018-09-22",0.1375,13.8313
"2018-09-23",0,10.988
"2018-09-24",0.0244,5.6544
"2018-09-25",0,5.7656
"2018-09-26",0.3534,6.7382
"2018-09-27",0,10.374
"2018-09-28",0,12.6139
"2018-09-29",0,14.2105
"2018-09-30",0,9.7744
"2018-10-01",0,9.7495
"2018-10-02",10.8101,11.6515
"2018-10-03",8.7,9.9262
"2018-10-04",30.157,4.6564
"2018-10-05",4.4763,1.9605
"2018-10-06",1.2553,1.5564
"2018-10-07",0.3954,3.0683
"2018-10-08",0.1162,2.502
"2018-10-09",11.4781,-1.157
"2018-10-10",23.9933,-1.2268
"2018-10-11",0,0.2652
"2018-10-12",0,1.0496
"2018-10-13",0,-0.6305
"2018-10-14",0,-5.6099
"2018-10-15",0,-2.8649
"2018-10-16",0,2.2142
"2018-10-17",0,3.8128
"2018-10-18",0,3.9895
"2018-10-19",0,5.3697
"2018-10-20",0,7.5662
"2018-10-21",0.4031,7.6905
"2018-10-22",2.3877,7.3176
"2018-10-23",7.0002,3.0678
"2018-10-24",0.5032,5.0857
"2018-10-25",0.121,2.0222
"2018-10-26",0.4031,4.3161
"2018-10-27",0,6.7799
"2018-10-28",0,8.3934
"2018-10-29",0,2.0412
"2018-10-30",0.315,-2.5604
"2018-10-31",2.064,-3.3404
"2018-11-01",3.05,0.5872
"2018-11-02",3.1089,2.8032
"2018-11-03",0,-0.0754
"2018-11-04",19.4193,-1.5401
"2018-11-05",0,-2.4972
"2018-11-06",1.6529,-4.5038
"2018-11-07",0,-5.3731
"2018-11-08",0.0183,-6.4091
"2018-11-09",0,-5.0857
"2018-11-10",0,-4.7918
"2018-11-11",0,-7.2749
"2018-11-12",0,-8.0409
"2018-11-13",2.2486,-3.2899
"2018-11-14",0.389,1.7085
"2018-11-15",0,1.535
"2018-11-16",0.6969,1.2282
"2018-11-17",4.9508,-5.245
"2018-11-18",0,-6.1743
"2018-11-19",0,-2.948
"2018-11-20",0,0.9233
"2018-11-21",1.3329,2.198
"2018-11-22",10.4468,0.2836
"2018-11-23",25.1601,-2.2318
"2018-11-24",21.7517,-4.1763
"2018-11-25",0,-7.1905
"2018-11-26",0,-5.7668
"2018-11-27",0.7081,-1.7291
"2018-11-28",14.7673,-1.5352
"2018-11-29",14.0043,-2.1584
"2018-11-30",18.8266,-4.0231
"2018-12-01",2.6985,-6.8038
"2018-12-02",9.5522,-7.1674
"2018-12-03",2.4158,-10.1356
"2018-12-04",0,-11.3332
"2018-12-05",0.0936,-8.6815
"2018-12-06",0,-5.5188
"2018-12-07",0,-3.3523
"2018-12-08",0,-4.5346
"2018-12-09",0,-5.4927
"2018-12-10",0,-2.7228
"2018-12-11",0,-6.7818
"2018-12-12",20.108,-6.9167
"2018-12-13",0,-9.3639
"2018-12-14",0,-4.6579
"2018-12-15",0,-1.8656
"2018-12-16",0,-0.0698
"2018-12-17",0,0.089
"2018-12-18",0,-1.1529
"2018-12-19",0.8403,-4.5265
"2018-12-20",0,-2.5651
"2018-12-21",6.5916,-3.065
"2018-12-22",0,-10.7026
"2018-12-23",1.2564,-7.4721
"2018-12-24",4.6378,-4.2943
"2018-12-25",5.9049,-3.9796
"2018-12-26",0,-10.4592
"2018-12-27",3.6227,-11.7642
"2018-12-28",0,-13.4226
"2018-12-29",3.0902,-12.4896
"2018-12-30",10.725,-8.3221
"2018-12-31",0.5938,-7.0345
"2019-01-01",0,-17.2908
"2019-01-02",0.185,-12.9744
"2019-01-03",1.6212,-8.0589
"2019-01-04",1.7647,-3.93
"2019-01-05",1.8349,-3.4808
"2019-01-06",16.2592,-6.6578
"2019-01-07",15.7369,-7.17
"2019-01-08",0.4467,-4.288
"2019-01-09",0,-1.1221
"2019-01-10",0.977,-2.819
"2019-01-11",0,-5.0258
"2019-01-12",0,-5.9087
"2019-01-13",0,-5.5867
"2019-01-14",0,-6.3851
"2019-01-15",2.6252,-6.8885
"2019-01-16",11.8385,-3.2896
"2019-01-17",23.4559,-2.3091
"2019-01-18",14.3402,-7.2596
"2019-01-19",3.7486,-4.8497
"2019-01-20",0.3613,-0.3116
"2019-01-21",6.3287,-7.0093
"2019-01-22",0,-10.9363
"2019-01-23",7.7288,-9.8402
"2019-01-24",0,-5.3877
"2019-01-25",0,-5.1649
"2019-01-26",0,-5.1066
"2019-01-27",0,-3.6265
"2019-01-28",0,-7.6296
"2019-01-29",0,-6.8066
"2019-01-30",0,-7.2893
"2019-01-31",0,-3.5246
"2019-02-01",1.3375,-1.2508
"2019-02-02",7.4203,-0.4229
"2019-02-03",25.8526,-1.596
"2019-02-04",17.6803,-2.1685
"2019-02-05",6.1194,-7.2708
"2019-02-06",1.7808,-11.2991
"2019-02-07",2.089,-15.2019
"2019-02-08",0,-12.5116
"2019-02-09",3.6136,-9.765
"2019-02-10",10.3279,-7.5291
"2019-02-11",0,-12.2813
"2019-02-12",0,-6.8115
"2019-02-13",28.4567,-4.2369
"2019-02-14",29.2629,0.2297
"2019-02-15",10.7944,-4.0256
"2019-02-16",7.4172,-7.6961
"2019-02-17",0.0463,-8.7752
"2019-02-18",0.2353,-11.4488
"2019-02-19",3.0199,-13.7551
"2019-02-20",4.6493,-10.7846
"2019-02-21",3.12,-12.2264
"2019-02-22",0,-11.0842
"2019-02-23",2.7473,-11.5001
"2019-02-24",3.0745,-5.137
"2019-02-25",9.305,-1.5584
"2019-02-26",5.0882,0.1321
"2019-02-27",4.6847,-0.5971
"2019-02-28",4.3883,-1.1858
"2019-03-01",5.8696,-6.3298
"2019-03-02",0.1633,-7.1277
"2019-03-03",0.3179,-8.8691
"2019-03-04",0,-10.363
"2019-03-05",2.628,-5.478
"2019-03-06",14.0449,0.4437
"2019-03-07",18.5718,-1.4798
"2019-03-08",9.5921,-4.7345
"2019-03-09",0.9591,-7.4901
"2019-03-10",0.4477,-5.4608
"2019-03-11",0.0553,-3.0904
"2019-03-12",2.5685,-2.3478
"2019-03-13",4.9838,-5.6306
"2019-03-14",0,-6.8979
"2019-03-15",0,-5.4542
"2019-03-16",0,-1.1364
"2019-03-17",0,0.0079
"2019-03-18",0,-0.1005
"2019-03-19",0,-1.0523
"2019-03-20",0,-0.7292
"2019-03-21",3.4401,0.2808
"2019-03-22",8.8948,0.6043
"2019-03-23",2.3468,1.7366
"2019-03-24",13.4459,-0.554
"2019-03-25",0,-0.0377
"2019-03-26",0,3.1956
"2019-03-27",0,5.1943
"2019-03-28",7.483,1.7461
"2019-03-29",13.8276,-2.0784
"2019-03-30",0,-1.9395
"2019-03-31",0,-1.2117
"2019-04-01",0.9405,0.7359
"2019-04-02",4.6475,1.525
"2019-04-03",7.3108,2.5669
"2019-04-04",0.3978,4.6972
"2019-04-05",2.9469,4.981
"2019-04-06",5.3048,1.8421
"2019-04-07",0,2.6652
"2019-04-08",0,6.5305
"2019-04-09",10.097,2.1382
"2019-04-10",10.3586,-1.7847
"2019-04-11",4.4684,-1.4817
"2019-04-12",4.069,-0.7726
"2019-04-13",3.1146,-0.1116
"2019-04-14",23.2347,1.5054
"2019-04-15",10.1722,3.0075
"2019-04-16",12.1204,0.2051
"2019-04-17",0,0.741
"2019-04-18",0,5.2971
"2019-04-19",0,8.4189
"2019-04-20",5.4446,9.4593
"2019-04-21",8.6641,5.2669
"2019-04-22",0,4.4826
"2019-04-23",0,6.3419
"2019-04-24",2.0315,7.6455
"2019-04-25",0,6.8034
"2019-04-26",8.6865,6.4063
"2019-04-27",0,4.1537
"2019-04-28",0,0.6071
"2019-04-29",0.7706,-0.0678
"2019-04-30",7.5145,-1.2866
"2019-05-01",0.4528,-1.9272
"2019-05-02",0,0.3692
"2019-05-03",0,4.1101
"2019-05-04",0,6.0875
"2019-05-05",0.4384,8.3316
"2019-05-06",0,9.0136
"2019-05-07",2.3538,5.0332
"2019-05-08",5.0187,3.6413
"2019-05-09",4.0409,0.6126
"2019-05-10",0,3.2196
"2019-05-11",0,6.8587
"2019-05-12",0,9.1836
"2019-05-13",0,11.2626
"2019-05-14",0,11.5653
"2019-05-15",0,11.3303
"2019-05-16",6.1919,8.4859
"2019-05-17",11.8875,1.975
"2019-05-18",1.2637,3.4963
"2019-05-19",7.7598,3.091
"2019-05-20",1.7148,3.3931
"2019-05-21",12.2565,2.2724
"2019-05-22",8.8266,1.2643
"2019-05-23",24.4645,1.6998
"2019-05-24",9.4662,4.1462
"2019-05-25",1.4501,6.6722
"2019-05-26",0,8.0572
"2019-05-27",5.7233,4.3893
"2019-05-28",2.9893,6.3786
"2019-05-29",0.447,7.1767
"2019-05-30",0.1229,8.7289
"2019-05-31",0.1934,9.2958
"2019-06-01",0.3136,9.7261
"2019-06-02",4.5682,10.2549
"2019-06-03",0,10.4933
"2019-06-04",0.1172,11.6708
"2019-06-05",0,11.7051
"2019-06-06",5.4463,12.77
"2019-06-07",8.3345,6.7757
"2019-06-08",3.3612,1.4012
"2019-06-09",0,4.1548
"2019-06-10",0,8.2856
"2019-06-11",0,10.808
"2019-06-12",0,12.6845
"2019-06-13",2.1037,13.2077
"2019-06-14",0.6765,12.1548
"2019-06-15",0,12.8158
"2019-06-16",0,12.6749
"2019-06-17",0.7978,12.608
"2019-06-18",0.5165,11.4614
"2019-06-19",0,11.9506
"2019-06-20",0.8724,6.4848
"2019-06-21",1.1015,3.129
"2019-06-22",0,4.7093
"2019-06-23",0,8.0139
"2019-06-24",0,10.2495
"2019-06-25",0,12.9155
"2019-06-26",0,14.0648
"2019-06-27",0,14.77
"2019-06-28",0,15.3985
"2019-06-29",0,13.5787
"2019-06-30",0,14.0563
"2019-07-01",0,14.7463
"2019-07-02",0,16.4408
"2019-07-03",0,13.6831
"2019-07-04",0.3789,10.6152
"2019-07-05",0,11.0335
"2019-07-06",0,14.6175
"2019-07-07",0,15.5507
"2019-07-08",0.9288,12.1989
"2019-07-09",0,11.8401
"2019-07-10",0,16.2965
"2019-07-11",0,18.3658
"2019-07-12",0,18.2909
"2019-07-13",0,16.3549
"2019-07-14",0,17.5781
"2019-07-15",0,17.8221
"2019-07-16",0,16.8383
"2019-07-17",0,15.1001
"2019-07-18",0,17.1175
"2019-07-19",0,16.9684
"2019-07-20",0,16.6646
"2019-07-21",0,18.2891
"2019-07-22",0,19.6255
"2019-07-23",0,19.4957
"2019-07-24",0,16.8254
"2019-07-25",0,16.9227
"2019-07-26",0.0096,16.3739
"2019-07-27",2.933,15.0499
"2019-07-28",0,16.0985
"2019-07-29",0,18.2301
"2019-07-30",0,18.2133
"2019-07-31",0,16.945
"2019-08-01",0.1303,15.4775
"2019-08-02",0,17.2415
"2019-08-03",0,18.9356
"2019-08-04",0,18.1757
"2019-08-05",0,18.0004
"2019-08-06",0,19.6545
"2019-08-07",0.9871,15.4294
"2019-08-08",3.9928,12.8553
"2019-08-09",0.0971,13.3691
"2019-08-10",0,16.0966
"2019-08-11",0,13.2407
"2019-08-12",0,11.5325
"2019-08-13",0,14.4486
"2019-08-14",0,16.4048
"2019-08-15",0,16.4273
"2019-08-16",0,14.2753
"2019-08-17",0,13.8154
"2019-08-18",0,15.1778
"2019-08-19",0,17.4184
"2019-08-20",0,18.0635
"2019-08-21",0,17.9711
"2019-08-22",0.7219,15.3927
"2019-08-23",0,12.247
"2019-08-24",0,14.8921
"2019-08-25",0,16.0969
"2019-08-26",0,11.5828
"2019-08-27",0,12.9796
"2019-08-28",0,16.4208
"2019-08-29",0,17.2635
"2019-08-30",0,17.0011
"2019-08-31",0,17.7021
"2019-09-01",0,19.0796
"2019-09-02",0,19.0531
"2019-09-03",0,18.059
"2019-09-04",0,18.5248
"2019-09-05",0.3054,18.8421
"2019-09-06",1.865,13.5871
"2019-09-07",0.0012,13.804
"2019-09-08",19.6065,9.1925
"2019-09-09",1.2844,8.6661
"2019-09-10",8.3741,9.2862
"2019-09-11",16.9936,5.25
"2019-09-12",0.1157,7.1696
"2019-09-13",0.3656,9.3959
"2019-09-14",0,12.7378
"2019-09-15",0,15.4536
"2019-09-16",0.0723,15.0338
"2019-09-17",2.8455,6.1571
"2019-09-18",0,8.5662
"2019-09-19",0.0308,9.7603
"2019-09-20",5.0826,2.8905
"2019-09-21",0,3.3088
"2019-09-22",0.3656,6.1907
"2019-09-23",0.1157,10.0846
"2019-09-24",0,9.2685
"2019-09-25",0,9.4082
"2019-09-26",0,9.4382
"2019-09-27",4.4472,8.057
"2019-09-28",38.9191,3.6359
"2019-09-29",8.9491,-0.7173
"2019-09-30",0,-0.4996
"2019-10-01",0,1.1775
"2019-10-02",0,0.1925
"2019-10-03",0.11,4.9444
"2019-10-04",6.9648,2.9005
"2019-10-05",0,-0.1111
"2019-10-06",0,1.9664
"2019-10-07",0,5.4104
"2019-10-08",0,7.4237
"2019-10-09",4.1919,-0.6209
"2019-10-10",0.3949,-8.2184
"2019-10-11",0,-3.9938
"2019-10-12",0,1.8142
"2019-10-13",0,4.6812
"2019-10-14",0,4.8493
"2019-10-15",0,5.8375
"2019-10-16",0,8.4647
"2019-10-17",5.6313,5.0362
"2019-10-18",2.8395,-1.3418
"2019-10-19",22.529,-1.5609
"2019-10-20",15.5198,-4.0885
"2019-10-21",10.8145,-2.1203
"2019-10-22",0,1.489
"2019-10-23",0,-2.842
"2019-10-24",0,-3.6245
"2019-10-25",0,2.2893
"2019-10-26",0,-1.2205
"2019-10-27",5.8751,-10.6628
"2019-10-28",4.2654,-12.576
"2019-10-29",9.9123,-15.886
"2019-10-30",0,-13.4447
"2019-10-31",0,-7.0907
"2019-11-01",0,-3.6456
"2019-11-02",0,-1.4617
"2019-11-03",0,0.948
"2019-11-04",0,1.333
"2019-11-05",0,2.303
"2019-11-06",0,3.5147
"2019-11-07",0,2.624
"2019-11-08",0,4.9972
"2019-11-09",0,6.2264
"2019-11-10",0,3.7524
"2019-11-11",0,-0.0849
"2019-11-12",0,0.6751
"2019-11-13",0,1.3427
"2019-11-14",0,3.2132
"2019-11-15",0,5.2868
"2019-11-16",0,-0.3443
"2019-11-17",0,1.1734
"2019-11-18",0,3.965
"2019-11-19",0,4.5182
"2019-11-20",7.6655,-1.8173
"2019-11-21",4.2257,-4.8716
"2019-11-22",0,-4.2669
"2019-11-23",0,-3.6916
"2019-11-24",0,-2.9451
"2019-11-25",7.6309,-8.0702
"2019-11-26",0,-10.7655
"2019-11-27",22.3001,-9.1999
"2019-11-28",17.2732,-5.053
"2019-11-29",16.006,-4.6996
"2019-11-30",4.9761,-10.5963
"2019-12-01",0,-8.2649
"2019-12-02",0.1002,-2.4718
"2019-12-03",0,-2.3934
"2019-12-04",2.5898,-1.4485
"2019-12-05",7.1866,-0.765
"2019-12-06",0,-2.1566
"2019-12-07",1.0758,-1.3184
"2019-12-08",17.8862,-1.2344
"2019-12-09",0,-4.8172
"2019-12-10",0,-5.685
"2019-12-11",4.4422,-5.6254
"2019-12-12",31.6981,-1.9694
"2019-12-13",11.5024,-4.1399
"2019-12-14",21.7552,-8.8444
"2019-12-15",0,-11.6205
"2019-12-16",0,-13.5451
"2019-12-17",0,-11.1756
"2019-12-18",0,-6.5209
"2019-12-19",0,-6.575
"2019-12-20",0,-3.8754
"2019-12-21",0,-2.4963
"2019-12-22",0,0.7016
"2019-12-23",2.3062,-0.6511
"2019-12-24",4.6996,-1.9649
"2019-12-25",1.0674,-6.454
"2019-12-26",0.7222,-8.5905
"2019-12-27",0,-10.2285
"2019-12-28",0,-13.7971
"2019-12-29",2.2725,-13.159
"2019-12-30",0,-10.2492
"2019-12-31",0.0012,-7.0345
"2020-01-01",25.2763,-6.379
"2020-01-02",3.6312,-7.4492
"2020-01-03",0,-5.0382
"2020-01-04",0,-5.63
"2020-01-05",12.5847,-8.6487
"2020-01-06",0,-7.2149
"2020-01-07",0.1747,-2.3142
"2020-01-08",8.2616,-5.1865
"2020-01-09",12.6376,-9.0599
"2020-01-10",0.7689,-12.8643
"2020-01-11",12.2816,-8.9391
"2020-01-12",8.3735,-9.3995
"2020-01-13",19.0561,-8.1629
"2020-01-14",21.6945,-7.999
"2020-01-15",3.3847,-8.7335
"2020-01-16",2.8404,-6.4972
"2020-01-17",14.6226,-9.0171
"2020-01-18",0,-8.4063
"2020-01-19",0,-5.2021
"2020-01-20",0,-3.5858
"2020-01-21",3.1303,-2.4543
"2020-01-22",7.3195,-4.4849
"2020-01-23",2.2885,-2.9307
"2020-01-24",3.5086,-2.9443
"2020-01-25",0,-2.1521
"2020-01-26",6.0024,-0.3367
"2020-01-27",4.2908,-4.508
"2020-01-28",7.3857,-4.0184
"2020-01-29",0,-4.6964
"2020-01-30",3.9214,-7.3895
"2020-01-31",0.645,-7.3627
"2020-02-01",0,-0.2931
"2020-02-02",2.1004,-1.1339
"2020-02-03",6.2845,-12.8086
"2020-02-04",0,-15.0417
"2020-02-05",4.1828,-11.0459
"2020-02-06",26.5343,-4.915
"2020-02-07",36.5772,-1.285
"2020-02-08",1.1002,-6.3378
"2020-02-09",0.0402,-8.4215
"2020-02-10",0,-10.3146
"2020-02-11",2.2192,-10.2981
"2020-02-12",1.1186,-4.8618
"2020-02-13",0,-5.6204
"2020-02-14",0.1747,-4.7257
"2020-02-15",2.4141,-7.68
"2020-02-16",20.608,-4.3076
"2020-02-17",0,-9.7613
"2020-02-18",0,-11.1612
"2020-02-19",0,-12.2844
"2020-02-20",1.7078,-9.245
"2020-02-21",0.7453,-4.0259
"2020-02-22",0.1301,-0.8863
"2020-02-23",0.4709,-1.2589
"2020-02-24",1.1389,-8.5638
"2020-02-25",0.7631,-8.582
"2020-02-26",1.3233,-6.8098
"2020-02-27",0,-3.0002
"2020-02-28",0.7897,-0.5812
"2020-02-29",0.0232,-0.0015
"2020-03-01",4.5527,-6.9006
"2020-03-02",0,-8.9554
"2020-03-03",0,-3.0046
"2020-03-04",0.4232,-1.3776
"2020-03-05",0,1.8706
"2020-03-06",2.8547,4.0843
"2020-03-07",8.3376,3.1157
"2020-03-08",3.503,-0.3163
"2020-03-09",3.6601,-0.9538
"2020-03-10",2.3899,-1.0822
"2020-03-11",0,0.5196
"2020-03-12",0,-1.7028
"2020-03-13",1.3833,-2.4183
"2020-03-14",4.5451,0.8169
"2020-03-15",2.587,1.8743
"2020-03-16",2.2357,2.5586
"2020-03-17",0.1096,2.8429
"2020-03-18",5.143,0.31
"2020-03-19",5.2199,-0.9004
"2020-03-20",0.8894,-0.9285
"2020-03-21",1.4972,-0.6554
"2020-03-22",1.6233,-0.941
"2020-03-23",0.5909,0.1888
"2020-03-24",31.8773,1.014
"2020-03-25",12.1886,-2.134
"2020-03-26",0.4381,-5.7735
"2020-03-27",1.1064,-6.7402
"2020-03-28",2.3725,-3.1176
"2020-03-29",0,-2.4375
"2020-03-30",4.4522,-0.7551
"2020-03-31",18.5624,2.0852
"2020-04-01",5.6738,-1.9098
"2020-04-02",0.6375,-7.5516
"2020-04-03",1.7385,-6.21
"2020-04-04",0.0278,-1.6321
"2020-04-05",3.3957,2.906
"2020-04-06",1.8593,2.6863
"2020-04-07",3.4992,3.6177
"2020-04-08",0,5.5936
"2020-04-09",0,6.8871
"2020-04-10",0,4.5552
"2020-04-11",5.1807,1.6274
"2020-04-12",0,-5.1448
"2020-04-13",0,-6.2541
"2020-04-14",1.1759,-5.0528
"2020-04-15",14.23,-0.7552
"2020-04-16",5.4699,-5.9651
"2020-04-17",0.8554,-2.6502
"2020-04-18",0.5063,1.4583
"2020-04-19",0.4159,2.7143
"2020-04-20",0,4.3113
"2020-04-21",0,5.4969
"2020-04-22",1.9789,4.671
"2020-04-23",13.1341,3.2705
"2020-04-24",0,3.6085
"2020-04-25",0,4.9891
"2020-04-26",0,7.7148
"2020-04-27",0,8.4739
"2020-04-28",0,8.1395
"2020-04-29",0,10.7254
"2020-04-30",1.4185,9.4609
"2020-05-01",0.1336,6.4306
"2020-05-02",0.3275,7.8627
"2020-05-03",0,5.385
"2020-05-04",0,3.3899
"2020-05-05",0,6.1166
"2020-05-06",0,6.684
"2020-05-07",0,2.1586
"2020-05-08",0,4.5031
"2020-05-09",0,6.4311
"2020-05-10",0,9.0479
"2020-05-11",0.0706,10.9471
"2020-05-12",0.0994,7.8274
"2020-05-13",4.0954,3.9214
"2020-05-14",1.9863,4.999
"2020-05-15",0.6672,4.053
"2020-05-16",0,5.4496
"2020-05-17",0,11.5851
"2020-05-18",0,12.7555
"2020-05-19",0.1675,9.8103
"2020-05-20",11.242,3.4368
"2020-05-21",7.8763,4.7336
"2020-05-22",5.0573,5.128
"2020-05-23",3.1891,0.0752
"2020-05-24",0.645,3.4612
"2020-05-25",0,6.2377
"2020-05-26",0.0012,9.6039
"2020-05-27",0,11.1085
"2020-05-28",0,12.9376
"2020-05-29",0,16.1067
"2020-05-30",0.3436,16.6293
"2020-05-31",0,14.8023
"2020-06-01",0,14.1195
"2020-06-02",0,13.11
"2020-06-03",0,13.9158
"2020-06-04",0,13.8604
"2020-06-05",0,17.0097
"2020-06-06",16.6079,8.6042
"2020-06-07",15.2211,1.8696
"2020-06-08",4.1266,1.2409
"2020-06-09",0.9074,3.7896
"2020-06-10",0,9.1535
"2020-06-11",0,13.2437
"2020-06-12",0,16.7791
"2020-06-13",0,11.3661
"2020-06-14",0,7.4329
"2020-06-15",0.1375,10.2471
"2020-06-16",22.4985,5.2718
"2020-06-17",9.3237,2.4083
"2020-06-18",0,6.049
"2020-06-19",0,8.8517
"2020-06-20",0,11.0248
"2020-06-21",0,13.4683
"2020-06-22",0,12.9018
"2020-06-23",0,14.9357
"2020-06-24",0,16.1623
"2020-06-25",0,13.3028
"2020-06-26",0,14.2283
"2020-06-27",0.0139,15.9182
"2020-06-28",7.0619,9.8425
"2020-06-29",6.068,3.7478
"2020-06-30",8.3391,4.4022
"2020-07-01",0,9.3812
"2020-07-02",0,12.6727
"2020-07-03",0,15.3111
"2020-07-04",0,16.1117
"2020-07-05",0,15.4795
"2020-07-06",0,16.5063
"2020-07-07",0.1303,13.8963
"2020-07-08",0,12.2441
"2020-07-09",0,14.6345
"2020-07-10",0,15.6873
"2020-07-11",0,17.1163
"2020-07-12",0,17.5268
"2020-07-13",0,14.5868
"2020-07-14",0,13.0204
"2020-07-15",0,13.5604
"2020-07-16",0,16.0804
"2020-07-17",0,18.4973
"2020-07-18",0,16.9949
"2020-07-19",0,16.4286
"2020-07-20",0,15.5715
"2020-07-21",0,16.4373
"2020-07-22",3.8541,14.177
"2020-07-23",0,14.6498
"2020-07-24",0.0244,15.345
"2020-07-25",0,16.4142
"2020-07-26",0,17.0606
"2020-07-27",0.7198,18.0281
"2020-07-28",7.3822,13.4943
"2020-07-29",0,14.4256
"2020-07-30",0,17.6008
"2020-07-31",0,20.1696
"2020-08-01",0,20.1763
"2020-08-02",0,20.4661
"2020-08-03",0.4234,19.5015
"2020-08-04",0,17.4112
"2020-08-05",0,18.2997
"2020-08-06",0.1378,17.4218
"2020-08-07",0,16.2413
"2020-08-08",0,16.4113
"2020-08-09",0,16.2365
"2020-08-10",0,16.6336
"2020-08-11",0,16.5885
"2020-08-12",0,15.83
"2020-08-13",0,15.9524
"2020-08-14",0,15.1617
"2020-08-15",0,16.4222
"2020-08-16",0,18.2234
"2020-08-17",0,20.5471
"2020-08-18",0,21.0695
"2020-08-19",0,20.0635
"2020-08-20",0.1592,18.2975
"2020-08-21",0,18.117
"2020-08-22",0,20.1701
"2020-08-23",0,18.9178
"2020-08-24",0,19.467
"2020-08-25",1.1094,18.4837
"2020-08-26",0,17.3053
"2020-08-27",2.7218,16.8949
"2020-08-28",0,16.4134
"2020-08-29",0.9869,16.3225
"2020-08-30",0.1378,11.3333
"2020-08-31",0,6.4286
"2020-09-01",0,7.8238
"2020-09-02",0,13.5276
"2020-09-03",0,16.6617
"2020-09-04",0,18.225
"2020-09-05",0,19.2208
"2020-09-06",0,17.8924
"2020-09-07",3.5104,10.1076
"2020-09-08",12.7081,-0.8488
"2020-09-09",2.2139,1.3842
"2020-09-10",0.3898,6.0702
"2020-09-11",0.1302,8.9735
"2020-09-12",0,13.086
"2020-09-13",0,14.5416
"2020-09-14",0,15.287
"2020-09-15",0,15.7566
"2020-09-16",0,15.6735
"2020-09-17",0,15.3888
"2020-09-18",0,14.754
"2020-09-19",14.2723,7.3682
"2020-09-20",1.132,7.7534
"2020-09-21",0,11.594
"2020-09-22",0,13.5254
"2020-09-23",0,12.6525
"2020-09-24",0,13.3138
"2020-09-25",0,10.9737
"2020-09-26",0,7.3237
"2020-09-27",0.0855,4.3568
"2020-09-28",0,5.9741
"2020-09-29",0.3094,10.5224
"2020-09-30",0,11.6409
"2020-10-01",0,12.2136
"2020-10-02",0,11.4869
"2020-10-03",0,11.6912
"2020-10-04",0,11.2545
"2020-10-05",0,11.0091
"2020-10-06",0,11.2348
"2020-10-07",0,12.3027
"2020-10-08",0,12.9618
"2020-10-09",0,12.1545
"2020-10-10",9.7411,9.3219
"2020-10-11",21.3592,0.5279
"2020-10-12",0.4264,4.4551
"2020-10-13",0.0094,7.4005
"2020-10-14",15.0673,3.257
"2020-10-15",0,0.0206
"2020-10-16",0.9086,2.4965
"2020-10-17",0,7.845
"2020-10-18",0,7.498
"2020-10-19",0,6.6337
"2020-10-20",0,6.0771
"2020-10-21",0,5.2413
"2020-10-22",0.0183,-4.3056
"2020-10-23",0.1397,-2.779
"2020-10-24",5.8483,-0.9464
"2020-10-25",0.8173,-11.7975
"2020-10-26",0,-10.9046
"2020-10-27",0.1144,-3.0621
"2020-10-28",0.3199,2.0431
"2020-10-29",0,4.2099
"2020-10-30",0,4.8316
"2020-10-31",0,4.4223
"2020-11-01",0,5.9289
"2020-11-02",0.1518,8.7306
"2020-11-03",0,9.1141
