,"(mm) Precipitation (gridMET),  ,2014-01-01 to 2024-11-25","(deg C) Mean Temperature (gridMET),  ,2014-01-01 to 2024-11-25"
"2018-07-11",0,19.53
"2018-07-12",0,18.6736
"2018-07-13",0,19.3497
"2018-07-14",0,18.0931
"2018-07-15",0,19.6306
"2018-07-16",0.6965,18.7447
"2018-07-17",0,17.8154
"2018-07-18",0,18.9652
"2018-07-19",0,20.0883
"2018-07-20",0,21.0177
"2018-07-21",0,21.0201
"2018-07-22",0.069,16.8434
"2018-07-23",0,17.9682
"2018-07-24",0.0603,20.3007
"2018-07-25",0.0199,20.0956
"2018-07-26",0,19.2513
"2018-07-27",0,19.167
"2018-07-28",0.242,19.8402
"2018-07-29",0,18.295
"2018-07-30",0,17.8572
"2018-07-31",0,19.8909
"2018-08-01",0,20.5271
"2018-08-02",1.2958,18.5577
"2018-08-03",0.2809,17.3008
"2018-08-04",0,15.9453
"2018-08-05",0,15.7293
"2018-08-06",0,15.6374
"2018-08-07",0,16.5626
"2018-08-08",0,18.3669
"2018-08-09",0,19.8801
"2018-08-10",0,21.1459
"2018-08-11",0,21.8132
"2018-08-12",0,21.1438
"2018-08-13",0,20.1847
"2018-08-14",0,18.7346
"2018-08-15",0,18.0569
"2018-08-16",0,18.743
"2018-08-17",0,18.1308
"2018-08-18",0.4836,14.5215
"2018-08-19",0,15.2317
"2018-08-20",0.0008,16.6724
"2018-08-21",0,15.5183
"2018-08-22",7.8913,12.7087
"2018-08-23",0.3927,13.2746
"2018-08-24",0,15.7016
"2018-08-25",0.0079,15.6033
"2018-08-26",0.0191,14.3651
"2018-08-27",0.0133,8.9429
"2018-08-28",0,9.0581
"2018-08-29",0,12.373
"2018-08-30",0,16.1444
"2018-08-31",0,15.0124
"2018-09-01",0,13.908
"2018-09-02",0.0893,14.4657
"2018-09-03",0,15.6205
"2018-09-04",0,15.8029
"2018-09-05",0,16.6578
"2018-09-06",0.1193,16.703
"2018-09-07",0,17.1585
"2018-09-08",0,16.8453
"2018-09-09",0,15.172
"2018-09-10",0,16.3991
"2018-09-11",0,15.1718
"2018-09-12",0,13.5633
"2018-09-13",0.137,11.3552
"2018-09-14",0,13.6611
"2018-09-15",0,16.1844
"2018-09-16",0,14.5869
"2018-09-17",0,14.4755
"2018-09-18",0.1456,14.8452
"2018-09-19",0,13.2899
"2018-09-20",0,8.7626
"2018-09-21",0,10.9183
"2018-09-22",0.3394,14.5189
"2018-09-23",0,11.9943
"2018-09-24",0.0681,6.6773
"2018-09-25",0,6.5421
"2018-09-26",0.1747,7.4469
"2018-09-27",0,10.973
"2018-09-28",0,13.3036
"2018-09-29",0,14.6679
"2018-09-30",0,10.8775
"2018-10-01",0.1535,10.7969
"2018-10-02",9.5855,12.5114
"2018-10-03",8.7698,10.7804
"2018-10-04",27.2395,5.5375
"2018-10-05",3.8284,2.9132
"2018-10-06",0.9468,2.4491
"2018-10-07",0.4827,3.8791
"2018-10-08",0.0597,3.1278
"2018-10-09",10.9092,-0.2241
"2018-10-10",19.836,-0.4163
"2018-10-11",0,1.1219
"2018-10-12",0,1.9252
"2018-10-13",0,0.5923
"2018-10-14",0,-4.5761
"2018-10-15",0,-2.0466
"2018-10-16",0,3.0388
"2018-10-17",0,4.8539
"2018-10-18",0,4.9839
"2018-10-19",0,6.2682
"2018-10-20",0,8.5439
"2018-10-21",0.1993,8.8297
"2018-10-22",3.1909,8.2601
"2018-10-23",5.6542,4.1648
"2018-10-24",0.3082,6.0349
"2018-10-25",0.062,2.8216
"2018-10-26",0.1993,5.0805
"2018-10-27",0,7.6973
"2018-10-28",0,9.2969
"2018-10-29",0,2.6405
"2018-10-30",0.4517,-1.5933
"2018-10-31",1.4564,-2.5382
"2018-11-01",2.5627,1.2495
"2018-11-02",2.985,3.8542
"2018-11-03",0,0.7295
"2018-11-04",16.6633,-0.6153
"2018-11-05",0,-1.2941
"2018-11-06",1.0284,-3.3442
"2018-11-07",0,-4.247
"2018-11-08",0.0645,-5.3861
"2018-11-09",0.0002,-4.2778
"2018-11-10",0,-3.6041
"2018-11-11",0,-6.2747
"2018-11-12",0,-7.1568
"2018-11-13",1.3262,-2.7941
"2018-11-14",0.4251,2.165
"2018-11-15",0,2.2547
"2018-11-16",0.7632,2.0368
"2018-11-17",3.9692,-4.1242
"2018-11-18",0,-5.2309
"2018-11-19",0,-2.2956
"2018-11-20",0,1.5732
"2018-11-21",0.6666,2.8758
"2018-11-22",8.4395,0.9201
"2018-11-23",22.2586,-1.5961
"2018-11-24",19.075,-3.2701
"2018-11-25",0,-6.1962
"2018-11-26",0,-5.1761
"2018-11-27",0.3501,-1.1033
"2018-11-28",14.4476,-0.9665
"2018-11-29",12.96,-1.6004
"2018-11-30",16.3044,-3.595
"2018-12-01",2.1946,-6.2065
"2018-12-02",9.6752,-6.7369
"2018-12-03",1.346,-9.5524
"2018-12-04",0.0827,-11.0779
"2018-12-05",0.0866,-8.3891
"2018-12-06",0,-5.1991
"2018-12-07",0,-3.1063
"2018-12-08",0,-4.0068
"2018-12-09",0,-5.5304
"2018-12-10",0,-2.6926
"2018-12-11",0.0093,-6.2656
"2018-12-12",17.5302,-6.4772
"2018-12-13",0,-8.8131
"2018-12-14",0,-4.529
"2018-12-15",0,-1.2316
"2018-12-16",0,0.4209
"2018-12-17",0,0.3293
"2018-12-18",0,-0.5332
"2018-12-19",0.4274,-3.6243
"2018-12-20",0.0002,-1.8336
"2018-12-21",5.9196,-2.5427
"2018-12-22",0,-9.7048
"2018-12-23",1.2016,-6.9364
"2018-12-24",4.1576,-3.7316
"2018-12-25",4.9357,-3.4208
"2018-12-26",0.0062,-9.486
"2018-12-27",3.4836,-10.9915
"2018-12-28",0,-12.7661
"2018-12-29",2.5713,-12.1171
"2018-12-30",8.774,-7.6222
"2018-12-31",0.7498,-6.4902
"2019-01-01",0,-16.8316
"2019-01-02",0.2166,-13.0164
"2019-01-03",1.2183,-7.9436
"2019-01-04",1.4493,-3.6664
"2019-01-05",2.2586,-2.5215
"2019-01-06",14.9007,-5.8385
"2019-01-07",13.8462,-6.2585
"2019-01-08",0.2209,-3.7031
"2019-01-09",0,-0.5909
"2019-01-10",0.7379,-2.3365
"2019-01-11",0,-4.1988
"2019-01-12",0,-5.2673
"2019-01-13",0,-5.0405
"2019-01-14",0,-5.9191
"2019-01-15",2.7294,-6.0845
"2019-01-16",10.3791,-2.5944
"2019-01-17",23.2472,-1.5907
"2019-01-18",12.9035,-6.3342
"2019-01-19",3.1077,-4.2954
"2019-01-20",0.709,0.1863
"2019-01-21",5.8617,-6.1964
"2019-01-22",0,-10.3704
"2019-01-23",6.831,-9.2402
"2019-01-24",0,-4.7015
"2019-01-25",0,-4.6678
"2019-01-26",0,-4.6244
"2019-01-27",0,-3.2265
"2019-01-28",0,-6.7049
"2019-01-29",0,-6.1912
"2019-01-30",0,-6.835
"2019-01-31",0,-3.2112
"2019-02-01",0.9228,-0.853
"2019-02-02",6.3802,0.4066
"2019-02-03",23.6404,-0.8994
"2019-02-04",15.1656,-1.491
"2019-02-05",5.5505,-6.3209
"2019-02-06",1.6504,-10.7402
"2019-02-07",1.6127,-14.5284
"2019-02-08",0,-11.7697
"2019-02-09",3.4737,-8.8968
"2019-02-10",9.1291,-6.9597
"2019-02-11",0,-11.4106
"2019-02-12",0,-6.4197
"2019-02-13",28.2768,-3.6725
"2019-02-14",26.5052,0.9781
"2019-02-15",8.7699,-3.2743
"2019-02-16",6.7034,-7.1056
"2019-02-17",0.0832,-8.1156
"2019-02-18",0.3011,-10.7143
"2019-02-19",2.5245,-13.1005
"2019-02-20",4.2063,-10.2053
"2019-02-21",2.6253,-11.4559
"2019-02-22",0.0002,-10.7333
"2019-02-23",2.446,-10.996
"2019-02-24",2.5446,-4.8618
"2019-02-25",8.4405,-0.5035
"2019-02-26",3.8347,1.1086
"2019-02-27",3.9092,0.2214
"2019-02-28",3.4145,-0.3302
"2019-03-01",5.6426,-5.2856
"2019-03-02",0.2757,-6.165
"2019-03-03",0.1572,-8.0482
"2019-03-04",0,-9.4071
"2019-03-05",2.2564,-4.3572
"2019-03-06",15.3468,1.2354
"2019-03-07",16.0737,-0.6444
"2019-03-08",8.5192,-4.2316
"2019-03-09",0.7119,-6.7847
"2019-03-10",0.9366,-4.5375
"2019-03-11",0.0924,-2.2315
"2019-03-12",2.4069,-1.3271
"2019-03-13",4.6635,-4.9461
"2019-03-14",0,-6.0265
"2019-03-15",0,-4.7497
"2019-03-16",0,-0.5445
"2019-03-17",0,0.6727
"2019-03-18",0,0.8458
"2019-03-19",0,0.0266
"2019-03-20",0,-0.1703
"2019-03-21",4.0968,1.2671
"2019-03-22",9.1236,1.1598
"2019-03-23",2.3819,2.4399
"2019-03-24",12.2129,0.0757
"2019-03-25",0,0.9578
"2019-03-26",0,4.151
"2019-03-27",0,6.0716
"2019-03-28",7.1982,2.5221
"2019-03-29",11.6114,-1.2969
"2019-03-30",0,-0.9529
"2019-03-31",0,-0.1086
"2019-04-01",0.9032,1.6702
"2019-04-02",4.8539,2.505
"2019-04-03",7.3366,3.3082
"2019-04-04",0.4076,5.477
"2019-04-05",3.5895,5.6415
"2019-04-06",4.3718,2.6097
"2019-04-07",0,3.6009
"2019-04-08",0.0041,7.4476
"2019-04-09",9.3603,2.7534
"2019-04-10",7.7309,-1.0065
"2019-04-11",3.8159,-0.627
"2019-04-12",3.3937,0.2646
"2019-04-13",3.0461,0.6485
"2019-04-14",19.7485,2.2574
"2019-04-15",10.5678,3.6847
"2019-04-16",10.2785,1.0167
"2019-04-17",0,1.61
"2019-04-18",0,5.9051
"2019-04-19",0,9.2115
"2019-04-20",5.7908,10.2933
"2019-04-21",8.7651,5.9572
"2019-04-22",0,5.1765
"2019-04-23",0,7.2707
"2019-04-24",1.9951,8.5907
"2019-04-25",0.1508,7.8189
"2019-04-26",6.8473,7.3832
"2019-04-27",0,5.3183
"2019-04-28",0,1.6175
"2019-04-29",0.5872,0.9798
"2019-04-30",6.8193,-0.2474
"2019-05-01",0.2961,-0.7111
"2019-05-02",0,1.573
"2019-05-03",0,4.985
"2019-05-04",0,7.2421
"2019-05-05",0.2168,9.3927
"2019-05-06",0,10.1734
"2019-05-07",2.5587,5.7295
"2019-05-08",5.1866,4.5772
"2019-05-09",3.4579,1.479
"2019-05-10",0,4.2029
"2019-05-11",0,7.9624
"2019-05-12",0,10.2607
"2019-05-13",0,12.4844
"2019-05-14",0,12.7089
"2019-05-15",0.0179,12.4918
"2019-05-16",7.0245,9.5016
"2019-05-17",10.8235,2.6955
"2019-05-18",1.6639,4.2494
"2019-05-19",6.7158,4.0515
"2019-05-20",1.3323,4.2792
"2019-05-21",11.5654,3.0871
"2019-05-22",7.5647,2.1329
"2019-05-23",20.8353,2.3032
"2019-05-24",9.1769,4.6868
"2019-05-25",1.5609,7.5446
"2019-05-26",0.1012,8.9247
"2019-05-27",5.9419,5.2001
"2019-05-28",3.3412,7.171
"2019-05-29",0.3761,8.1327
"2019-05-30",0.109,9.4642
"2019-05-31",0.1067,10.3966
"2019-06-01",0.155,10.8883
"2019-06-02",3.1675,11.5517
"2019-06-03",0.0055,11.6348
"2019-06-04",0.0579,12.8408
"2019-06-05",0,12.9028
"2019-06-06",5.0535,13.9021
"2019-06-07",6.8302,7.9254
"2019-06-08",2.9978,2.3873
"2019-06-09",0,5.2664
"2019-06-10",0,9.5716
"2019-06-11",0,11.9612
"2019-06-12",0,14.0596
"2019-06-13",1.2071,14.4227
"2019-06-14",0.3345,13.4004
"2019-06-15",0,14.0317
"2019-06-16",0,14.0936
"2019-06-17",0.6082,13.7622
"2019-06-18",0.2554,12.6794
"2019-06-19",0,13.2255
"2019-06-20",0.9122,7.5153
"2019-06-21",0.5484,4.2582
"2019-06-22",0,5.7606
"2019-06-23",0,9.0908
"2019-06-24",0,11.5013
"2019-06-25",0,14.1849
"2019-06-26",0,15.2543
"2019-06-27",0,15.9382
"2019-06-28",0,16.6361
"2019-06-29",0,14.713
"2019-06-30",0,15.1176
"2019-07-01",0,15.8927
"2019-07-02",0,17.5225
"2019-07-03",0,14.7346
"2019-07-04",0.2928,11.4961
"2019-07-05",0,12.0245
"2019-07-06",0.0062,15.878
"2019-07-07",0,16.5345
"2019-07-08",0.46,13.2133
"2019-07-09",0,13.0498
"2019-07-10",0,17.3856
"2019-07-11",0,19.6144
"2019-07-12",0,19.4964
"2019-07-13",0,17.4587
"2019-07-14",0,18.6897
"2019-07-15",0.0035,18.9283
"2019-07-16",0,17.9734
"2019-07-17",0,16.1435
"2019-07-18",0,18.1821
"2019-07-19",0,18.144
"2019-07-20",0,17.768
"2019-07-21",0,19.5524
"2019-07-22",0,20.7592
"2019-07-23",0,20.4494
"2019-07-24",0,17.8745
"2019-07-25",0,18.1469
"2019-07-26",0.8864,17.3299
"2019-07-27",3.5859,15.8164
"2019-07-28",0,17.0892
"2019-07-29",0,19.2846
"2019-07-30",0,19.3416
"2019-07-31",0,17.5568
"2019-08-01",0.2681,16.241
"2019-08-02",0,18.134
"2019-08-03",0.0074,19.7284
"2019-08-04",0,18.8171
"2019-08-05",0,18.8524
"2019-08-06",0,20.5008
"2019-08-07",1.1618,16.1671
"2019-08-08",3.8717,13.5122
"2019-08-09",0.0498,14.2078
"2019-08-10",0.0055,16.9763
"2019-08-11",0,14.2366
"2019-08-12",0,12.5048
"2019-08-13",0,15.3187
"2019-08-14",0,17.2166
"2019-08-15",0,17.351
"2019-08-16",0,15.3321
"2019-08-17",0,14.676
"2019-08-18",0,15.89
"2019-08-19",0,18.3105
"2019-08-20",0,18.8957
"2019-08-21",0,18.8264
"2019-08-22",0.4117,16.2909
"2019-08-23",0,13.224
"2019-08-24",0.0055,15.6781
"2019-08-25",0,16.9866
"2019-08-26",0,12.4309
"2019-08-27",0,13.7625
"2019-08-28",0,17.1831
"2019-08-29",0.2034,17.9514
"2019-08-30",0,17.8027
"2019-08-31",0,18.8382
"2019-09-01",0,20.1655
"2019-09-02",0,20.2291
"2019-09-03",0,19.0479
"2019-09-04",0.0055,19.469
"2019-09-05",0.1944,19.7848
"2019-09-06",1.7686,14.5656
"2019-09-07",0.239,14.7866
"2019-09-08",16.9681,10.1364
"2019-09-09",0.8795,9.6694
"2019-09-10",8.3976,10.1373
"2019-09-11",14.2821,6.1523
"2019-09-12",0.0877,8.0463
"2019-09-13",0.1808,10.4377
"2019-09-14",0,13.7994
"2019-09-15",0,16.6159
"2019-09-16",0.2867,15.9451
"2019-09-17",2.2373,7.0443
"2019-09-18",0,9.6345
"2019-09-19",0.2112,10.666
"2019-09-20",5.0693,3.5524
"2019-09-21",0.129,4.2456
"2019-09-22",0.1808,6.9793
"2019-09-23",0.0877,11.1411
"2019-09-24",0,10.1487
"2019-09-25",0,10.3028
"2019-09-26",0,10.45
"2019-09-27",3.3729,9.1058
"2019-09-28",35.4785,4.319
"2019-09-29",8.5884,-0.1538
"2019-09-30",0,0.4275
"2019-10-01",0,2.2689
"2019-10-02",0.0001,1.0504
"2019-10-03",0.0811,5.9968
"2019-10-04",5.0176,3.5634
"2019-10-05",0,0.7741
"2019-10-06",0,2.8092
"2019-10-07",0,6.2939
"2019-10-08",0,8.5032
"2019-10-09",3.2499,0.3097
"2019-10-10",0.1953,-7.2458
"2019-10-11",0,-3.1755
"2019-10-12",0,2.825
"2019-10-13",0,5.1719
"2019-10-14",0,5.8704
"2019-10-15",0,6.7895
"2019-10-16",0,9.4873
"2019-10-17",4.8608,5.9749
"2019-10-18",1.6552,-0.4107
"2019-10-19",18.3657,-0.7094
"2019-10-20",13.708,-3.323
"2019-10-21",8.5861,-1.2491
"2019-10-22",0,2.3075
"2019-10-23",0,-1.634
"2019-10-24",0,-2.6655
"2019-10-25",0,2.967
"2019-10-26",0.0268,-0.1749
"2019-10-27",5.7812,-9.6869
"2019-10-28",3.5834,-11.6809
"2019-10-29",8.6743,-15.087
"2019-10-30",0,-13.1474
"2019-10-31",0,-6.6296
"2019-11-01",0,-2.8088
"2019-11-02",0,-0.5738
"2019-11-03",0,1.7012
"2019-11-04",0,2.0977
"2019-11-05",0,3.0921
"2019-11-06",0,4.521
"2019-11-07",0,3.6371
"2019-11-08",0,5.7546
"2019-11-09",0,6.8695
"2019-11-10",0,4.6905
"2019-11-11",0,0.8281
"2019-11-12",0,1.3559
"2019-11-13",0,2.3969
"2019-11-14",0,3.9476
"2019-11-15",0,6.1827
"2019-11-16",0,0.4991
"2019-11-17",0,1.8561
"2019-11-18",0,4.6624
"2019-11-19",0,5.4648
"2019-11-20",6.3215,-1.1722
"2019-11-21",3.0741,-4.179
"2019-11-22",0,-3.58
"2019-11-23",0,-2.8509
"2019-11-24",0.2154,-2.4119
"2019-11-25",7.5888,-7.1875
"2019-11-26",0.0036,-10.1876
"2019-11-27",20.176,-8.5259
"2019-11-28",15.4666,-4.3996
"2019-11-29",13.3998,-4.0729
"2019-11-30",5.8412,-9.9945
"2019-12-01",0,-7.7318
"2019-12-02",0.193,-2.2281
"2019-12-03",0,-1.8446
"2019-12-04",2.7333,-1.156
"2019-12-05",6.0199,-0.5837
"2019-12-06",0,-1.3801
"2019-12-07",1.1086,-0.5997
"2019-12-08",16.1935,-0.7973
"2019-12-09",0,-4.2968
"2019-12-10",0,-5.0145
"2019-12-11",2.9795,-4.9281
"2019-12-12",28.8839,-1.4376
"2019-12-13",10.6324,-3.4119
"2019-12-14",19.1806,-8.0473
"2019-12-15",0.0656,-11.0769
"2019-12-16",0,-12.826
"2019-12-17",0,-11.1593
"2019-12-18",0,-6.4317
"2019-12-19",0,-6.1965
"2019-12-20",0,-3.8253
"2019-12-21",0,-1.9085
"2019-12-22",0,1.1936
"2019-12-23",1.8647,-0.1321
"2019-12-24",4.058,-1.1541
"2019-12-25",0.9474,-5.7153
"2019-12-26",0.6422,-7.8102
"2019-12-27",0.0356,-9.6926
"2019-12-28",0,-13.0133
"2019-12-29",2.6817,-12.6641
"2019-12-30",0,-9.6966
"2019-12-31",0.3294,-6.4902
"2020-01-01",22.0617,-5.7261
"2020-01-02",2.92,-6.7802
"2020-01-03",0,-4.3813
"2020-01-04",0,-4.7135
"2020-01-05",11.339,-7.5007
"2020-01-06",0,-6.3738
"2020-01-07",0.2056,-1.6705
"2020-01-08",7.5581,-4.5142
"2020-01-09",10.4819,-8.2788
"2020-01-10",0.5359,-12.1743
"2020-01-11",11.2729,-8.3468
"2020-01-12",6.933,-8.6349
"2020-01-13",15.8341,-7.3953
"2020-01-14",18.3486,-7.2201
"2020-01-15",2.5516,-8.0354
"2020-01-16",2.9117,-5.4824
"2020-01-17",13.2139,-8.2372
"2020-01-18",0,-8.071
"2020-01-19",0,-4.9076
"2020-01-20",0,-2.8662
"2020-01-21",2.3597,-1.7697
"2020-01-22",6.4369,-3.5782
"2020-01-23",2.0316,-2.3338
"2020-01-24",3.2097,-2.4106
"2020-01-25",0,-1.5978
"2020-01-26",5.442,0.1437
"2020-01-27",4.0332,-3.7829
"2020-01-28",5.7931,-3.2563
"2020-01-29",0.0969,-4.1093
"2020-01-30",2.8665,-6.5196
"2020-01-31",0.9663,-6.6926
"2020-02-01",0,0.2448
"2020-02-02",2.369,-0.4907
"2020-02-03",5.5615,-12.2295
"2020-02-04",0.0079,-14.4347
"2020-02-05",3.6321,-10.8343
"2020-02-06",24.2602,-4.3534
"2020-02-07",32.7307,-0.6926
"2020-02-08",1.0314,-5.3527
"2020-02-09",0.073,-7.8179
"2020-02-10",0.0838,-9.5103
"2020-02-11",1.5033,-9.7187
"2020-02-12",1.2075,-4.2376
"2020-02-13",0,-5.0039
"2020-02-14",0.2052,-3.9387
"2020-02-15",2.151,-6.8324
"2020-02-16",17.0021,-3.6377
"2020-02-17",0,-9.0803
"2020-02-18",0,-10.5858
"2020-02-19",0,-11.5527
"2020-02-20",1.461,-8.6872
"2020-02-21",0.8287,-3.9755
"2020-02-22",0.1305,-0.4805
"2020-02-23",0.2482,-0.669
"2020-02-24",0.9702,-8.1065
"2020-02-25",0.6268,-8.3451
"2020-02-26",0.9226,-6.3282
"2020-02-27",0,-2.5004
"2020-02-28",0.6858,-0.0743
"2020-02-29",0.753,0.9016
"2020-03-01",4.0883,-5.9505
"2020-03-02",0,-8.1085
"2020-03-03",0,-2.1383
"2020-03-04",0.2093,-0.437
"2020-03-05",0,2.6958
"2020-03-06",3.8362,4.9509
"2020-03-07",7.4908,4.0535
"2020-03-08",3.0246,0.5714
"2020-03-09",2.6686,0.2575
"2020-03-10",2.1487,-0.0636
"2020-03-11",0,1.6191
"2020-03-12",0,-0.4618
"2020-03-13",1.0672,-1.24
"2020-03-14",3.0257,2.0779
"2020-03-15",1.3584,3.0418
"2020-03-16",2.0062,3.6351
"2020-03-17",0.5564,3.9132
"2020-03-18",4.7261,1.3412
"2020-03-19",4.9342,-0.0907
"2020-03-20",0.4644,0.0833
"2020-03-21",1.2009,0.2965
"2020-03-22",1.3366,0.2739
"2020-03-23",1.0081,1.4197
"2020-03-24",29.5679,1.8272
"2020-03-25",10.9786,-1.3668
"2020-03-26",0.5084,-4.8372
"2020-03-27",0.5478,-5.603
"2020-03-28",2.142,-2.1345
"2020-03-29",0,-1.2331
"2020-03-30",4.15,0.564
"2020-03-31",14.0392,3.1759
"2020-04-01",4.8882,-1.0923
"2020-04-02",0.911,-6.5144
"2020-04-03",0.957,-5.0567
"2020-04-04",0.1268,-0.5509
"2020-04-05",2.6262,3.7833
"2020-04-06",1.7128,3.3575
"2020-04-07",3.1411,4.4579
"2020-04-08",0,6.5328
"2020-04-09",0,7.8658
"2020-04-10",0,5.3626
"2020-04-11",4.6366,2.7522
"2020-04-12",0.0298,-3.9133
"2020-04-13",0,-5.1039
"2020-04-14",0.5814,-4.0194
"2020-04-15",12.0002,0.0046
"2020-04-16",4.3637,-4.7497
"2020-04-17",1.0876,-1.4773
"2020-04-18",0.4743,2.6864
"2020-04-19",0.6327,3.6697
"2020-04-20",0,5.1558
"2020-04-21",0,6.7003
"2020-04-22",1.0254,5.8179
"2020-04-23",11.298,4.1206
"2020-04-24",0,4.2949
"2020-04-25",0,6.0821
"2020-04-26",0,8.9869
"2020-04-27",0,9.6416
"2020-04-28",0,9.145
"2020-04-29",0,11.6908
"2020-04-30",0.7062,10.9802
"2020-05-01",0.1606,7.5408
"2020-05-02",0.2716,9.0055
"2020-05-03",0,6.3332
"2020-05-04",0,4.271
"2020-05-05",0,7.2078
"2020-05-06",0,7.671
"2020-05-07",0,3.0579
"2020-05-08",0,5.6084
"2020-05-09",0,7.4954
"2020-05-10",0,10.3542
"2020-05-11",0.0349,12.2242
"2020-05-12",0.1303,9.045
"2020-05-13",2.7135,4.9239
"2020-05-14",1.1351,5.9468
"2020-05-15",0.375,5.3529
"2020-05-16",0,6.4044
"2020-05-17",0,12.7641
"2020-05-18",0,13.997
"2020-05-19",0.2019,10.7957
"2020-05-20",10.6569,4.3372
"2020-05-21",7.1284,5.65
"2020-05-22",6.2854,5.8119
"2020-05-23",2.3691,0.6429
"2020-05-24",0.3687,4.1679
"2020-05-25",0,7.1635
"2020-05-26",0.0006,10.6519
"2020-05-27",0,12.3339
"2020-05-28",0,14.2008
"2020-05-29",0,17.4717
"2020-05-30",0.2053,18.0154
"2020-05-31",0,16.1507
"2020-06-01",0,15.4355
"2020-06-02",0,14.3811
"2020-06-03",0,15.3225
"2020-06-04",0,15.3158
"2020-06-05",0,18.5728
"2020-06-06",17.8677,9.5462
"2020-06-07",13.3231,2.6279
"2020-06-08",3.5311,2.1122
"2020-06-09",0.5657,4.7624
"2020-06-10",0,10.2981
"2020-06-11",0,14.6321
"2020-06-12",0,18.1556
"2020-06-13",0,12.3196
"2020-06-14",0,8.4785
"2020-06-15",0.3639,11.4458
"2020-06-16",22.4022,6.1054
"2020-06-17",8.4427,3.2858
"2020-06-18",0,6.9818
"2020-06-19",0,9.9947
"2020-06-20",0,12.3217
"2020-06-21",0,14.7294
"2020-06-22",0,14.1113
"2020-06-23",0,16.1917
"2020-06-24",0,17.4956
"2020-06-25",0,14.4145
"2020-06-26",0,15.5646
"2020-06-27",0.0081,17.0657
"2020-06-28",6.8903,10.5625
"2020-06-29",5.53,4.523
"2020-06-30",6.8355,5.4355
"2020-07-01",0,10.7161
"2020-07-02",0,13.8733
"2020-07-03",0,16.5825
"2020-07-04",0,17.4304
"2020-07-05",0,16.7972
"2020-07-06",0,17.9064
"2020-07-07",0.0962,15.2516
"2020-07-08",0,13.5834
"2020-07-09",0,15.8641
"2020-07-10",0,17.04
"2020-07-11",0,18.5281
"2020-07-12",0,18.9343
"2020-07-13",0,15.8232
"2020-07-14",0,14.3404
"2020-07-15",0,14.9792
"2020-07-16",0,17.4386
"2020-07-17",0,19.7521
"2020-07-18",0,18.4076
"2020-07-19",0,17.948
"2020-07-20",0,17.0218
"2020-07-21",0,17.828
"2020-07-22",3.8969,15.0517
"2020-07-23",0,15.6804
"2020-07-24",0.0638,16.4787
"2020-07-25",0,17.6828
"2020-07-26",0,18.4652
"2020-07-27",0.6773,19.0319
"2020-07-28",6.3603,14.7163
"2020-07-29",0,15.6753
"2020-07-30",0,18.9938
"2020-07-31",0,21.5747
"2020-08-01",0,21.6823
"2020-08-02",0,21.8582
"2020-08-03",0.2094,20.8971
"2020-08-04",0,18.7793
"2020-08-05",0.0003,19.5488
"2020-08-06",0.0703,18.763
"2020-08-07",0,17.6548
"2020-08-08",0,17.7681
"2020-08-09",0,17.6395
"2020-08-10",0,18.0304
"2020-08-11",0,18.0127
"2020-08-12",0,17.2547
"2020-08-13",0,17.381
"2020-08-14",0,16.5542
"2020-08-15",0,17.9165
"2020-08-16",0,19.538
"2020-08-17",0,21.9558
"2020-08-18",0,22.4713
"2020-08-19",0,21.5155
"2020-08-20",0.1172,19.6224
"2020-08-21",0,19.5169
"2020-08-22",0,21.4663
"2020-08-23",0,20.3181
"2020-08-24",0,20.8101
"2020-08-25",1.835,19.4611
"2020-08-26",0,18.5215
"2020-08-27",1.9977,18.1666
"2020-08-28",0,17.7562
"2020-08-29",1.1504,17.6002
"2020-08-30",0.0703,12.8
"2020-08-31",0,7.4628
"2020-09-01",0,8.7884
"2020-09-02",0,14.6575
"2020-09-03",0,17.9385
"2020-09-04",0,19.5548
"2020-09-05",0,20.6174
"2020-09-06",0,19.2436
"2020-09-07",3.7138,11.0024
"2020-09-08",12.5623,0.0627
"2020-09-09",1.1875,2.2961
"2020-09-10",0.1927,7.2353
"2020-09-11",0.0975,10.0373
"2020-09-12",0,14.3773
"2020-09-13",0,15.7583
"2020-09-14",0,16.6032
"2020-09-15",0,17.0593
"2020-09-16",0,16.9979
"2020-09-17",0,16.6487
"2020-09-18",0.1179,15.9585
"2020-09-19",12.2536,8.3292
"2020-09-20",0.7797,8.8898
"2020-09-21",0,12.8231
"2020-09-22",0,14.9344
"2020-09-23",0.0055,13.9961
"2020-09-24",0,14.5419
"2020-09-25",0,12.2356
"2020-09-26",0,8.1585
"2020-09-27",0.0437,5.5191
"2020-09-28",0,7.005
"2020-09-29",0.153,11.5492
"2020-09-30",0,12.8256
"2020-10-01",0,13.4494
"2020-10-02",0,12.4768
"2020-10-03",0,12.7937
"2020-10-04",0,12.4606
"2020-10-05",0,12.1654
"2020-10-06",0,12.4106
"2020-10-07",0,13.4574
"2020-10-08",0,14.1416
"2020-10-09",0,13.4312
"2020-10-10",8.7039,10.2339
"2020-10-11",17.733,1.6434
"2020-10-12",0.2108,5.6873
"2020-10-13",0.0905,8.5773
"2020-10-14",11.6014,4.1661
"2020-10-15",0,0.9751
"2020-10-16",0.6121,3.417
"2020-10-17",0,8.9485
"2020-10-18",0,8.5674
"2020-10-19",0,7.6989
"2020-10-20",0,7.195
"2020-10-21",0,6.2612
"2020-10-22",0.0489,-3.2712
