,"(mm) Precipitation (gridMET),  ,2014-01-01 to 2024-11-25","(deg C) Mean Temperature (gridMET),  ,2014-01-01 to 2024-11-25"
"2018-07-10",0,20.5396
"2018-07-11",0,19.4936
"2018-07-12",0,18.635
"2018-07-13",0,19.31
"2018-07-14",0,18.0585
"2018-07-15",0,19.5903
"2018-07-16",0.6956,18.697
"2018-07-17",0,17.7761
"2018-07-18",0,18.9294
"2018-07-19",0,20.0518
"2018-07-20",0,20.9838
"2018-07-21",0,20.9833
"2018-07-22",0.0695,16.8044
"2018-07-23",0,17.9306
"2018-07-24",0.0608,20.261
"2018-07-25",0.016,20.0627
"2018-07-26",0,19.2122
"2018-07-27",0,19.1316
"2018-07-28",0.2439,19.8088
"2018-07-29",0,18.2657
"2018-07-30",0,17.817
"2018-07-31",0,19.8593
"2018-08-01",0,20.4864
"2018-08-02",1.2868,18.518
"2018-08-03",0.2832,17.27
"2018-08-04",0,15.9063
"2018-08-05",0,15.6982
"2018-08-06",0,15.6001
"2018-08-07",0,16.5272
"2018-08-08",0,18.3355
"2018-08-09",0,19.8526
"2018-08-10",0,21.1225
"2018-08-11",0,21.7933
"2018-08-12",0,21.1188
"2018-08-13",0,20.1517
"2018-08-14",0,18.7032
"2018-08-15",0,18.029
"2018-08-16",0,18.7109
"2018-08-17",0,18.0973
"2018-08-18",0.4875,14.4767
"2018-08-19",0,15.1966
"2018-08-20",0.0008,16.6429
"2018-08-21",0,15.4802
"2018-08-22",7.9205,12.6625
"2018-08-23",0.3958,13.2279
"2018-08-24",0,15.6679
"2018-08-25",0.008,15.5736
"2018-08-26",0.0193,14.3293
"2018-08-27",0.0134,8.8965
"2018-08-28",0,9.0174
"2018-08-29",0,12.34
"2018-08-30",0,16.1153
"2018-08-31",0,14.9756
"2018-09-01",0,13.8755
"2018-09-02",0.09,14.4368
"2018-09-03",0,15.5947
"2018-09-04",0,15.7778
"2018-09-05",0,16.6288
"2018-09-06",0.1203,16.6701
"2018-09-07",0,17.1236
"2018-09-08",0,16.82
"2018-09-09",0,15.1438
"2018-09-10",0,16.3786
"2018-09-11",0,15.145
"2018-09-12",0,13.5428
"2018-09-13",0.1381,11.3169
"2018-09-14",0,13.6297
"2018-09-15",0,16.1633
"2018-09-16",0,14.5504
"2018-09-17",0,14.4485
"2018-09-18",0.1467,14.8266
"2018-09-19",0,13.2609
"2018-09-20",0,8.7331
"2018-09-21",0,10.8892
"2018-09-22",0.3421,14.4955
"2018-09-23",0,11.9629
"2018-09-24",0.0686,6.6365
"2018-09-25",0,6.5104
"2018-09-26",0.1762,7.4173
"2018-09-27",0,10.9525
"2018-09-28",0,13.2844
"2018-09-29",0,14.6393
"2018-09-30",0,10.8376
"2018-10-01",0.1547,10.7574
"2018-10-02",9.597,12.464
"2018-10-03",8.7234,10.7337
"2018-10-04",27.3178,5.4871
"2018-10-05",3.8514,2.8624
"2018-10-06",0.9545,2.4007
"2018-10-07",0.4865,3.8437
"2018-10-08",0.0601,3.0852
"2018-10-09",10.9042,-0.2759
"2018-10-10",19.9536,-0.4668
"2018-10-11",0,1.0796
"2018-10-12",0,1.887
"2018-10-13",0,0.5515
"2018-10-14",0,-4.6224
"2018-10-15",0,-2.0823
"2018-10-16",0,3.0076
"2018-10-17",0,4.8078
"2018-10-18",0,4.9509
"2018-10-19",0,6.239
"2018-10-20",0,8.5217
"2018-10-21",0.2009,8.8011
"2018-10-22",3.1819,8.2244
"2018-10-23",5.6751,4.1148
"2018-10-24",0.3058,5.995
"2018-10-25",0.0625,2.782
"2018-10-26",0.2009,5.0423
"2018-10-27",0,7.6612
"2018-10-28",0,9.2632
"2018-10-29",0,2.6171
"2018-10-30",0.4554,-1.6303
"2018-10-31",1.4641,-2.5778
"2018-11-01",2.5725,1.2101
"2018-11-02",3.0089,3.8251
"2018-11-03",0,0.6946
"2018-11-04",16.773,-0.6558
"2018-11-05",0,-1.3454
"2018-11-06",1.0348,-3.3905
"2018-11-07",0,-4.2863
"2018-11-08",0.065,-5.4249
"2018-11-09",0.0002,-4.3091
"2018-11-10",0,-3.6404
"2018-11-11",0,-6.3179
"2018-11-12",0,-7.1957
"2018-11-13",1.3369,-2.8082
"2018-11-14",0.4285,2.1658
"2018-11-15",0,2.2486
"2018-11-16",0.7421,2.0214
"2018-11-17",3.9992,-4.1549
"2018-11-18",0,-5.2615
"2018-11-19",0,-2.307
"2018-11-20",0,1.582
"2018-11-21",0.6714,2.8926
"2018-11-22",8.489,0.8995
"2018-11-23",22.3732,-1.6325
"2018-11-24",19.213,-3.3004
"2018-11-25",0,-6.2316
"2018-11-26",0,-5.2027
"2018-11-27",0.3529,-1.1168
"2018-11-28",14.4795,-0.9844
"2018-11-29",13.0078,-1.6123
"2018-11-30",16.4098,-3.619
"2018-12-01",2.2123,-6.2428
"2018-12-02",9.7092,-6.7615
"2018-12-03",1.3489,-9.5815
"2018-12-04",0.0757,-11.0826
"2018-12-05",0.0861,-8.3846
"2018-12-06",0,-5.1919
"2018-12-07",0,-3.0888
"2018-12-08",0,-4.017
"2018-12-09",0,-5.5392
"2018-12-10",0,-2.684
"2018-12-11",0.0051,-6.2923
"2018-12-12",17.6559,-6.4873
"2018-12-13",0,-8.8289
"2018-12-14",0,-4.503
"2018-12-15",0,-1.2224
"2018-12-16",0,0.4472
"2018-12-17",0,0.3424
"2018-12-18",0,-0.5604
"2018-12-19",0.4308,-3.6601
"2018-12-20",0.0002,-1.8501
"2018-12-21",5.9481,-2.5594
"2018-12-22",0,-9.7495
"2018-12-23",1.1888,-6.9587
"2018-12-24",4.1833,-3.7498
"2018-12-25",4.9714,-3.4394
"2018-12-26",0.0038,-9.5237
"2018-12-27",3.4966,-11.0242
"2018-12-28",0,-12.7957
"2018-12-29",2.5888,-12.1449
"2018-12-30",8.8252,-7.6509
"2018-12-31",0.7558,-6.505
"2019-01-01",0,-16.8527
"2019-01-02",0.2184,-13.0264
"2019-01-03",1.2282,-7.9346
"2019-01-04",1.461,-3.6296
"2019-01-05",2.2138,-2.4989
"2019-01-06",14.9659,-5.87
"2019-01-07",13.9451,-6.2848
"2019-01-08",0.2227,-3.6967
"2019-01-09",0,-0.5707
"2019-01-10",0.7406,-2.3291
"2019-01-11",0,-4.2175
"2019-01-12",0,-5.2654
"2019-01-13",0,-5.0185
"2019-01-14",0,-5.8868
"2019-01-15",2.7235,-6.0654
"2019-01-16",10.4421,-2.6127
"2019-01-17",23.285,-1.6247
"2019-01-18",13.0005,-6.3718
"2019-01-19",3.1325,-4.3202
"2019-01-20",0.6647,0.1712
"2019-01-21",5.8974,-6.2121
"2019-01-22",0,-10.401
"2019-01-23",6.8818,-9.2761
"2019-01-24",0,-4.7328
"2019-01-25",0,-4.6927
"2019-01-26",0,-4.642
"2019-01-27",0,-3.2377
"2019-01-28",0,-6.7322
"2019-01-29",0,-6.1976
"2019-01-30",0,-6.837
"2019-01-31",0,-3.202
"2019-02-01",0.9303,-0.8404
"2019-02-02",6.389,0.3869
"2019-02-03",23.789,-0.9384
"2019-02-04",15.2573,-1.5343
"2019-02-05",5.5677,-6.3623
"2019-02-06",1.6547,-10.7748
"2019-02-07",1.6258,-14.5653
"2019-02-08",0,-11.789
"2019-02-09",3.5014,-8.9214
"2019-02-10",9.1525,-6.9923
"2019-02-11",0,-11.4432
"2019-02-12",0,-6.4324
"2019-02-13",28.3605,-3.7124
"2019-02-14",26.6437,0.9434
"2019-02-15",8.8016,-3.3134
"2019-02-16",6.7448,-7.1409
"2019-02-17",0.0839,-8.1482
"2019-02-18",0.3011,-10.7434
"2019-02-19",2.5378,-13.1405
"2019-02-20",4.2374,-10.2344
"2019-02-21",2.6463,-11.4887
"2019-02-22",0.0002,-10.7528
"2019-02-23",2.4656,-11.0338
"2019-02-24",2.5573,-4.911
"2019-02-25",8.5035,-0.5503
"2019-02-26",3.8654,1.0673
"2019-02-27",3.9354,0.1864
"2019-02-28",3.4387,-0.3611
"2019-03-01",5.6615,-5.3274
"2019-03-02",0.2779,-6.1895
"2019-03-03",0.1584,-8.082
"2019-03-04",0,-9.4492
"2019-03-05",2.2664,-4.3928
"2019-03-06",15.2884,1.2131
"2019-03-07",16.1557,-0.6818
"2019-03-08",8.5634,-4.2607
"2019-03-09",0.7176,-6.8286
"2019-03-10",0.9442,-4.5718
"2019-03-11",0.0932,-2.2613
"2019-03-12",2.4217,-1.3554
"2019-03-13",4.6581,-4.9613
"2019-03-14",0,-6.056
"2019-03-15",0,-4.7801
"2019-03-16",0,-0.5668
"2019-03-17",0,0.6448
"2019-03-18",0,0.8172
"2019-03-19",0,-0.0101
"2019-03-20",0,-0.2142
"2019-03-21",4.0501,1.2304
"2019-03-22",9.147,1.1428
"2019-03-23",2.3627,2.4134
"2019-03-24",12.2675,0.0587
"2019-03-25",0,0.9235
"2019-03-26",0,4.1122
"2019-03-27",0,6.0408
"2019-03-28",7.2094,2.4928
"2019-03-29",11.668,-1.3301
"2019-03-30",0,-0.9921
"2019-03-31",0,-0.1444
"2019-04-01",0.9105,1.6371
"2019-04-02",4.8433,2.4693
"2019-04-03",7.365,3.2765
"2019-04-04",0.4109,5.4395
"2019-04-05",3.5422,5.6054
"2019-04-06",4.4024,2.5754
"2019-04-07",0,3.5572
"2019-04-08",0.0004,7.4112
"2019-04-09",9.3454,2.7359
"2019-04-10",7.7729,-1.0409
"2019-04-11",3.8324,-0.6637
"2019-04-12",3.4111,0.2303
"2019-04-13",3.0643,0.6068
"2019-04-14",19.8275,2.2142
"2019-04-15",10.5615,3.6493
"2019-04-16",10.3046,0.9847
"2019-04-17",0,1.5706
"2019-04-18",0,5.8734
"2019-04-19",0,9.1786
"2019-04-20",5.7813,10.252
"2019-04-21",8.7982,5.9252
"2019-04-22",0,5.1355
"2019-04-23",0,7.2293
"2019-04-24",1.9921,8.5612
"2019-04-25",0.138,7.7755
"2019-04-26",6.8912,7.3489
"2019-04-27",0,5.2691
"2019-04-28",0,1.587
"2019-04-29",0.5918,0.934
"2019-04-30",6.8232,-0.2774
"2019-05-01",0.2985,-0.7521
"2019-05-02",0,1.5239
"2019-05-03",0,4.9465
"2019-05-04",0,7.2021
"2019-05-05",0.2185,9.3525
"2019-05-06",0,10.1335
"2019-05-07",2.5501,5.6921
"2019-05-08",5.2126,4.5315
"2019-05-09",3.4859,1.4318
"2019-05-10",0,4.1563
"2019-05-11",0,7.9238
"2019-05-12",0,10.2215
"2019-05-13",0,12.4425
"2019-05-14",0,12.6659
"2019-05-15",0.0161,12.4424
"2019-05-16",6.9928,9.466
"2019-05-17",10.8484,2.6592
"2019-05-18",1.6655,4.2109
"2019-05-19",6.7463,4.0067
"2019-05-20",1.3378,4.2374
"2019-05-21",11.575,3.0545
"2019-05-22",7.6085,2.0833
"2019-05-23",20.9147,2.2584
"2019-05-24",9.219,4.6499
"2019-05-25",1.5571,7.5015
"2019-05-26",0.0953,8.8821
"2019-05-27",5.9478,5.1636
"2019-05-28",3.3316,7.1354
"2019-05-29",0.3791,8.0919
"2019-05-30",0.1099,9.4219
"2019-05-31",0.1076,10.3509
"2019-06-01",0.1563,10.8448
"2019-06-02",3.1931,11.5138
"2019-06-03",0.0037,11.5918
"2019-06-04",0.0584,12.8005
"2019-06-05",0,12.8584
"2019-06-06",5.0716,13.8529
"2019-06-07",6.8607,7.8886
"2019-06-08",3.0193,2.3476
"2019-06-09",0,5.2217
"2019-06-10",0,9.5296
"2019-06-11",0,11.9243
"2019-06-12",0,14.0173
"2019-06-13",1.2119,14.3779
"2019-06-14",0.3372,13.3567
"2019-06-15",0,13.9911
"2019-06-16",0,14.0496
"2019-06-17",0.6081,13.7219
"2019-06-18",0.2574,12.632
"2019-06-19",0,13.1825
"2019-06-20",0.9195,7.4752
"2019-06-21",0.5528,4.2135
"2019-06-22",0,5.7136
"2019-06-23",0,9.0415
"2019-06-24",0,11.4529
"2019-06-25",0,14.1411
"2019-06-26",0,15.2075
"2019-06-27",0,15.898
"2019-06-28",0,16.6009
"2019-06-29",0,14.6708
"2019-06-30",0,15.0734
"2019-07-01",0,15.8426
"2019-07-02",0,17.4824
"2019-07-03",0,14.6902
"2019-07-04",0.2915,11.4602
"2019-07-05",0,11.9743
"2019-07-06",0.0038,15.8297
"2019-07-07",0,16.4874
"2019-07-08",0.4637,13.1708
"2019-07-09",0,12.9978
"2019-07-10",0,17.3385
"2019-07-11",0,19.5743
"2019-07-12",0,19.4558
"2019-07-13",0,17.4122
"2019-07-14",0,18.6433
"2019-07-15",0.0035,18.89
"2019-07-16",0,17.9312
"2019-07-17",0,16.0958
"2019-07-18",0,18.1381
"2019-07-19",0,18.1005
"2019-07-20",0,17.7241
"2019-07-21",0,19.5056
"2019-07-22",0,20.708
"2019-07-23",0,20.3989
"2019-07-24",0,17.8306
"2019-07-25",0,18.0994
"2019-07-26",0.8275,17.2832
"2019-07-27",3.5969,15.7767
"2019-07-28",0,17.0398
"2019-07-29",0,19.2485
"2019-07-30",0,19.2934
"2019-07-31",0,17.5104
"2019-08-01",0.2703,16.1914
"2019-08-02",0,18.0857
"2019-08-03",0.0049,19.6859
"2019-08-04",0,18.7668
"2019-08-05",0,18.8025
"2019-08-06",0,20.4591
"2019-08-07",1.1712,16.1206
"2019-08-08",3.8679,13.4734
"2019-08-09",0.0502,14.1552
"2019-08-10",0.0037,16.931
"2019-08-11",0,14.1955
"2019-08-12",0,12.4545
"2019-08-13",0,15.2725
"2019-08-14",0,17.1748
"2019-08-15",0,17.3103
"2019-08-16",0,15.288
"2019-08-17",0,14.6315
"2019-08-18",0,15.8478
"2019-08-19",0,18.2725
"2019-08-20",0,18.8618
"2019-08-21",0,18.7892
"2019-08-22",0.415,16.2585
"2019-08-23",0,13.1762
"2019-08-24",0.0037,15.6313
"2019-08-25",0,16.9502
"2019-08-26",0,12.3889
"2019-08-27",0,13.722
"2019-08-28",0,17.1479
"2019-08-29",0.1962,17.9123
"2019-08-30",0,17.7568
"2019-08-31",0,18.7993
"2019-09-01",0,20.1355
"2019-09-02",0,20.1992
"2019-09-03",0,19.012
"2019-09-04",0.0037,19.4283
"2019-09-05",0.196,19.7421
"2019-09-06",1.7762,14.5319
"2019-09-07",0.2227,14.7437
"2019-09-08",16.9929,10.1016
"2019-09-09",0.8847,9.62
"2019-09-10",8.3543,10.1056
"2019-09-11",14.3594,6.1098
"2019-09-12",0.0884,8.0051
"2019-09-13",0.1822,10.3943
"2019-09-14",0,13.7574
"2019-09-15",0,16.5807
"2019-09-16",0.2731,15.9204
"2019-09-17",2.2494,7.0053
"2019-09-18",0,9.5943
"2019-09-19",0.2002,10.6381
"2019-09-20",5.0526,3.51
"2019-09-21",0.1301,4.2061
"2019-09-22",0.1822,6.938
"2019-09-23",0.0884,11.1076
"2019-09-24",0,10.1095
"2019-09-25",0,10.269
"2019-09-26",0,10.4087
"2019-09-27",3.3601,9.0585
"2019-09-28",35.443,4.2926
"2019-09-29",8.6175,-0.1877
"2019-09-30",0,0.3839
"2019-10-01",0,2.2321
"2019-10-02",0.0001,1.0052
"2019-10-03",0.0817,5.9657
"2019-10-04",5.0497,3.5374
"2019-10-05",0,0.7325
"2019-10-06",0,2.7744
"2019-10-07",0,6.2693
"2019-10-08",0,8.4738
"2019-10-09",3.2729,0.3057
"2019-10-10",0.1968,-7.2893
"2019-10-11",0,-3.2083
"2019-10-12",0,2.8046
"2019-10-13",0,5.1495
"2019-10-14",0,5.8431
"2019-10-15",0,6.7657
"2019-10-16",0,9.4665
"2019-10-17",4.85,5.9316
"2019-10-18",1.6685,-0.4604
"2019-10-19",18.4812,-0.7508
"2019-10-20",13.7981,-3.377
"2019-10-21",8.6468,-1.31
"2019-10-22",0,2.2605
"2019-10-23",0,-1.679
"2019-10-24",0,-2.7118
"2019-10-25",0,2.9435
"2019-10-26",0.0236,-0.209
"2019-10-27",5.8199,-9.7268
"2019-10-28",3.5996,-11.7298
"2019-10-29",8.7302,-15.12
"2019-10-30",0,-13.177
"2019-10-31",0,-6.6507
"2019-11-01",0,-2.833
"2019-11-02",0,-0.5907
"2019-11-03",0,1.6856
"2019-11-04",0,2.0753
"2019-11-05",0,3.0677
"2019-11-06",0,4.5022
"2019-11-07",0,3.6142
"2019-11-08",0,5.7451
"2019-11-09",0,6.8649
"2019-11-10",0,4.6701
"2019-11-11",0,0.8043
"2019-11-12",0,1.339
"2019-11-13",0,2.3633
"2019-11-14",0,3.9277
"2019-11-15",0,6.1611
"2019-11-16",0,0.4663
"2019-11-17",0,1.8367
"2019-11-18",0,4.6443
"2019-11-19",0,5.4463
"2019-11-20",6.3696,-1.2104
"2019-11-21",3.0989,-4.2226
"2019-11-22",0,-3.6151
"2019-11-23",0,-2.882
"2019-11-24",0.2002,-2.4353
"2019-11-25",7.6184,-7.2043
"2019-11-26",0.0003,-10.216
"2019-11-27",20.1954,-8.5714
"2019-11-28",15.5666,-4.4321
"2019-11-29",13.4677,-4.0916
"2019-11-30",5.8879,-10.0189
"2019-12-01",0,-7.7331
"2019-12-02",0.1855,-2.2258
"2019-12-03",0,-1.8505
"2019-12-04",2.7107,-1.1399
"2019-12-05",6.0583,-0.5803
"2019-12-06",0,-1.3889
"2019-12-07",1.0987,-0.6094
"2019-12-08",16.2939,-0.8183
"2019-12-09",0,-4.3336
"2019-12-10",0,-5.0399
"2019-12-11",2.9976,-4.9536
"2019-12-12",29.0414,-1.4669
"2019-12-13",10.6682,-3.4489
"2019-12-14",19.3081,-8.0771
"2019-12-15",0.0609,-11.1001
"2019-12-16",0,-12.8533
"2019-12-17",0,-11.1457
"2019-12-18",0,-6.394
"2019-12-19",0,-6.1846
"2019-12-20",0,-3.8147
"2019-12-21",0,-1.8842
"2019-12-22",0,1.2154
"2019-12-23",1.8795,-0.1424
"2019-12-24",4.0778,-1.1853
"2019-12-25",0.9531,-5.7468
"2019-12-26",0.6474,-7.8399
"2019-12-27",0.0333,-9.7126
"2019-12-28",0,-13.0472
"2019-12-29",2.6793,-12.6946
"2019-12-30",0,-9.7054
"2019-12-31",0.3109,-6.505
"2020-01-01",22.1938,-5.7582
"2020-01-02",2.9436,-6.8188
"2020-01-03",0,-4.399
"2020-01-04",0,-4.7278
"2020-01-05",11.4187,-7.528
"2020-01-06",0,-6.4186
"2020-01-07",0.2073,-1.685
"2020-01-08",7.6044,-4.5338
"2020-01-09",10.5542,-8.3128
"2020-01-10",0.5403,-12.2186
"2020-01-11",11.3365,-8.3711
"2020-01-12",6.9691,-8.6821
"2020-01-13",15.939,-7.4395
"2020-01-14",18.466,-7.2617
"2020-01-15",2.5722,-8.053
"2020-01-16",2.9147,-5.5137
"2020-01-17",13.3016,-8.2653
"2020-01-18",0,-8.0822
"2020-01-19",0,-4.8886
"2020-01-20",0,-2.8392
"2020-01-21",2.3654,-1.7738
"2020-01-22",6.4841,-3.623
"2020-01-23",2.048,-2.3601
"2020-01-24",3.2294,-2.4355
"2020-01-25",0,-1.6256
"2020-01-26",5.4423,0.1307
"2020-01-27",4.0658,-3.8209
"2020-01-28",5.832,-3.2952
"2020-01-29",0.0896,-4.1506
"2020-01-30",2.8894,-6.5551
"2020-01-31",0.9741,-6.7264
"2020-02-01",0,0.2328
"2020-02-02",2.3604,-0.5024
"2020-02-03",5.5911,-12.2561
"2020-02-04",0.0053,-14.4655
"2020-02-05",3.6425,-10.8596
"2020-02-06",24.4146,-4.39
"2020-02-07",32.9554,-0.726
"2020-02-08",1.0397,-5.3977
"2020-02-09",0.0736,-7.8481
"2020-02-10",0.0794,-9.5317
"2020-02-11",1.5155,-9.7384
"2020-02-12",1.2172,-4.2638
"2020-02-13",0,-5.0343
"2020-02-14",0.2069,-3.9662
"2020-02-15",2.1569,-6.8783
"2020-02-16",17.1149,-3.6652
"2020-02-17",0,-9.1135
"2020-02-18",0,-10.6126
"2020-02-19",0,-11.5761
"2020-02-20",1.4728,-8.695
"2020-02-21",0.8354,-3.9665
"2020-02-22",0.1315,-0.4666
"2020-02-23",0.2502,-0.6801
"2020-02-24",0.978,-8.1384
"2020-02-25",0.6318,-8.3731
"2020-02-26",0.93,-6.35
"2020-02-27",0,-2.5227
"2020-02-28",0.6914,-0.0884
"2020-02-29",0.711,0.8752
"2020-03-01",4.1122,-5.9736
"2020-03-02",0,-8.1493
"2020-03-03",0,-2.1644
"2020-03-04",0.2109,-0.4697
"2020-03-05",0,2.6724
"2020-03-06",3.867,4.9375
"2020-03-07",7.5011,4.0191
"2020-03-08",3.0439,0.5363
"2020-03-09",2.6804,0.2172
"2020-03-10",2.166,-0.1065
"2020-03-11",0,1.579
"2020-03-12",0,-0.4943
"2020-03-13",1.0759,-1.2853
"2020-03-14",3.0456,2.0327
"2020-03-15",1.3694,2.9979
"2020-03-16",2.0224,3.5993
"2020-03-17",0.5312,3.8769
"2020-03-18",4.7501,1.3092
"2020-03-19",4.9569,-0.1207
"2020-03-20",0.4681,0.0483
"2020-03-21",1.2032,0.2553
"2020-03-22",1.3473,0.2288
"2020-03-23",0.9958,1.3706
"2020-03-24",29.6596,1.8012
"2020-03-25",11.043,-1.3997
"2020-03-26",0.5125,-4.8735
"2020-03-27",0.5522,-5.6467
"2020-03-28",2.1554,-2.1742
"2020-03-29",0,-1.2821
"2020-03-30",4.1701,0.5144
"2020-03-31",14.1321,3.1328
"2020-04-01",4.8965,-1.1088
"2020-04-02",0.9145,-6.5501
"2020-04-03",0.9648,-5.1058
"2020-04-04",0.12,-0.5911
"2020-04-05",2.6401,3.749
"2020-04-06",1.7188,3.3275
"2020-04-07",3.1664,4.4208
"2020-04-08",0,6.5027
"2020-04-09",0,7.8356
"2020-04-10",0,5.3243
"2020-04-11",4.6699,2.7145
"2020-04-12",0.03,-3.9517
"2020-04-13",0,-5.1428
"2020-04-14",0.5861,-4.068
"2020-04-15",12.0469,-0.0206
"2020-04-16",4.3925,-4.7958
"2020-04-17",1.0963,-1.5153
"2020-04-18",0.4781,2.6521
"2020-04-19",0.6334,3.6356
"2020-04-20",0,5.118
"2020-04-21",0,6.6597
"2020-04-22",1.0304,5.7657
"2020-04-23",11.3497,4.0834
"2020-04-24",0,4.2553
"2020-04-25",0,6.0373
"2020-04-26",0,8.9483
"2020-04-27",0,9.6043
"2020-04-28",0,9.1074
"2020-04-29",0,11.6555
"2020-04-30",0.7113,10.9461
"2020-05-01",0.1619,7.5022
"2020-05-02",0.2687,8.9599
"2020-05-03",0,6.2963
"2020-05-04",0,4.2295
"2020-05-05",0,7.1646
"2020-05-06",0,7.6338
"2020-05-07",0,3.0153
"2020-05-08",0,5.5616
"2020-05-09",0,7.4519
"2020-05-10",0,10.3089
"2020-05-11",0.0352,12.173
"2020-05-12",0.1258,9.003
"2020-05-13",2.7285,4.8774
"2020-05-14",1.1442,5.902
"2020-05-15",0.3781,5.315
"2020-05-16",0,6.3613
"2020-05-17",0,12.7197
"2020-05-18",0,13.9676
"2020-05-19",0.2036,10.7616
"2020-05-20",10.6728,4.2984
"2020-05-21",7.1656,5.6029
"2020-05-22",6.2615,5.7885
"2020-05-23",2.3824,0.6042
"2020-05-24",0.3717,4.1303
"2020-05-25",0,7.1247
"2020-05-26",0.0006,10.6131
"2020-05-27",0,12.2888
"2020-05-28",0,14.1632
"2020-05-29",0,17.4319
"2020-05-30",0.2032,17.9635
"2020-05-31",0,16.1145
"2020-06-01",0,15.3984
"2020-06-02",0,14.3384
"2020-06-03",0,15.2829
"2020-06-04",0,15.2747
"2020-06-05",0,18.5299
"2020-06-06",17.8641,9.4998
"2020-06-07",13.3652,2.592
"2020-06-08",3.5377,2.0775
"2020-06-09",0.5703,4.7149
"2020-06-10",0,10.2562
"2020-06-11",0,14.5872
"2020-06-12",0,18.1161
"2020-06-13",0,12.2863
"2020-06-14",0,8.4326
"2020-06-15",0.3482,11.3962
"2020-06-16",22.3656,6.0724
"2020-06-17",8.4887,3.2458
"2020-06-18",0,6.9367
"2020-06-19",0,9.9524
"2020-06-20",0,12.2783
"2020-06-21",0,14.6951
"2020-06-22",0,14.0688
"2020-06-23",0,16.1534
"2020-06-24",0,17.4525
"2020-06-25",0,14.3803
"2020-06-26",0,15.5204
"2020-06-27",0.0074,17.0212
"2020-06-28",6.8684,10.5414
"2020-06-29",5.5409,4.4768
"2020-06-30",6.8689,5.3828
"2020-07-01",0,10.6603
"2020-07-02",0,13.822
"2020-07-03",0,16.5341
"2020-07-04",0,17.3915
"2020-07-05",0,16.7579
"2020-07-06",0,17.8674
"2020-07-07",0.097,15.2078
"2020-07-08",0,13.5369
"2020-07-09",0,15.82
"2020-07-10",0,16.9964
"2020-07-11",0,18.4874
"2020-07-12",0,18.8948
"2020-07-13",0,15.7833
"2020-07-14",0,14.2996
"2020-07-15",0,14.9311
"2020-07-16",0,17.3954
"2020-07-17",0,19.7095
"2020-07-18",0,18.3655
"2020-07-19",0,17.9085
"2020-07-20",0,16.9761
"2020-07-21",0,17.7775
"2020-07-22",3.9061,15.0107
"2020-07-23",0,15.6257
"2020-07-24",0.0644,16.4318
"2020-07-25",0,17.6385
"2020-07-26",0,18.421
"2020-07-27",0.6828,18.9842
"2020-07-28",6.3708,14.6725
"2020-07-29",0,15.627
"2020-07-30",0,18.9437
"2020-07-31",0,21.5311
"2020-08-01",0,21.6374
"2020-08-02",0,21.8148
"2020-08-03",0.2111,20.8619
"2020-08-04",0,18.741
"2020-08-05",0.0003,19.5123
"2020-08-06",0.0709,18.7271
"2020-08-07",0,17.6158
"2020-08-08",0,17.7303
"2020-08-09",0,17.5997
"2020-08-10",0,17.9905
"2020-08-11",0,17.9715
"2020-08-12",0,17.2145
"2020-08-13",0,17.3423
"2020-08-14",0,16.5119
"2020-08-15",0,17.877
"2020-08-16",0,19.5052
"2020-08-17",0,21.921
"2020-08-18",0,22.4366
"2020-08-19",0,21.4669
"2020-08-20",0.1181,19.5854
"2020-08-21",0,19.4832
"2020-08-22",0,21.4387
"2020-08-23",0,20.2816
"2020-08-24",0,20.7731
"2020-08-25",1.8128,19.4159
"2020-08-26",0,18.4716
"2020-08-27",2.0138,18.1256
"2020-08-28",0,17.7163
"2020-08-29",1.154,17.5624
"2020-08-30",0.0709,12.7588
"2020-08-31",0,7.422
"2020-09-01",0,8.7476
"2020-09-02",0,14.6235
"2020-09-03",0,17.9062
"2020-09-04",0,19.5245
"2020-09-05",0,20.587
"2020-09-06",0,19.2112
"2020-09-07",3.712,10.9519
"2020-09-08",12.6417,0.0013
"2020-09-09",1.197,2.2346
"2020-09-10",0.1943,7.1887
"2020-09-11",0.0983,10.0002
"2020-09-12",0,14.3487
"2020-09-13",0,15.7324
"2020-09-14",0,16.5735
"2020-09-15",0,17.0355
"2020-09-16",0,16.9689
"2020-09-17",0,16.62
"2020-09-18",0.1086,15.9297
"2020-09-19",12.3099,8.2889
"2020-09-20",0.786,8.8467
"2020-09-21",0,12.7865
"2020-09-22",0,14.8966
"2020-09-23",0.0037,13.9561
"2020-09-24",0,14.5063
"2020-09-25",0,12.1938
"2020-09-26",0,8.1237
"2020-09-27",0.0441,5.4752
"2020-09-28",0,6.969
"2020-09-29",0.1542,11.527
"2020-09-30",0,12.8022
"2020-10-01",0,13.4255
"2020-10-02",0,12.4583
"2020-10-03",0,12.7692
"2020-10-04",0,12.4342
"2020-10-05",0,12.1393
"2020-10-06",0,12.3861
"2020-10-07",0,13.4389
"2020-10-08",0,14.1185
"2020-10-09",0,13.4088
"2020-10-10",8.7227,10.1986
"2020-10-11",17.8544,1.5909
"2020-10-12",0.2125,5.6389
"2020-10-13",0.0832,8.5377
"2020-10-14",11.6774,4.1329
"2020-10-15",0,0.9358
"2020-10-16",0.6171,3.3851
"2020-10-17",0,8.9037
"2020-10-18",0,8.5268
"2020-10-19",0,7.6638
"2020-10-20",0,7.1574
"2020-10-21",0,6.2202
"2020-10-22",0.0493,-3.3089
